Time - Plot 0;Amplitude - Plot 0
1163;1,51402
1164;1,51671
1165;1,5102
1166;1,50863
1167;1,51044
1168;1,50322
1169;1,50292
1170;1,50422
1171;1,49875
1172;1,49736
1173;1,49463
1174;1,49221
1175;1,4938
1176;1,4893
1177;1,48865
1178;1,48378
1179;1,4837
1180;1,48286
1181;1,47548
1182;1,47381
1183;1,47165
1184;1,47037
1185;1,46434
1186;1,47079
1187;1,46885
1188;1,46264
1189;1,46516
1190;1,46342
1191;1,46613
1192;1,46277
1193;1,45871
1194;1,45793
1195;1,46025
1196;1,45967
1197;1,45493
1198;1,45873
1199;1,45803
1200;1,45393
1201;1,45779
1202;1,4569
1203;1,45682
1204;1,45383
1205;1,4575
1206;1,459
1207;1,46141
1208;1,45631
1209;1,45968
1210;1,4669
1211;1,46619
1212;1,46968
1213;1,4695
1214;1,47194
1215;1,46643
1216;1,46802
1217;1,4714
1218;1,47935
1219;1,47475
1220;1,47799
1221;1,48036
1222;1,48416
1223;1,48581
1224;1,48525
1225;1,49302
1226;1,49786
1227;1,49319
1228;1,501
1229;1,50389
1230;1,5033
1231;1,50775
1232;1,50853
1233;1,50874
1234;1,50515
1235;1,5097
1236;1,50916
1237;1,51133
1238;1,51748
1239;1,51861
1240;1,51283
1241;1,5166
1242;1,51754
1243;1,51971
1244;1,51171
1245;1,51422
1246;1,5164
1247;1,51649
1248;1,51622
1249;1,5143
1250;1,51144
1251;1,51354
1252;1,51393
1253;1,51258
1254;1,51101
1255;1,51258
1256;1,50699
1257;1,50774
1258;1,50637
1259;1,50209
1260;1,50072
1261;1,49859
1262;1,50325
1263;1,49489
1264;1,49686
1265;1,48851
1266;1,48548
1267;1,48961
1268;1,48319
1269;1,48557
1270;1,48121
1271;1,48054
1272;1,47807
1273;1,47441
1274;1,47812
1275;1,46886
1276;1,4712
1277;1,4685
1278;1,46266
1279;1,46221
1280;1,46198
1281;1,45983
1282;1,45725
1283;1,45569
1284;1,45678
1285;1,45664
1286;1,45331
1287;1,45527
1288;1,45395
1289;1,45669
1290;1,45684
1291;1,45818
1292;1,45652
1293;1,46348
1294;1,45634
1295;1,46269
1296;1,46014
1297;1,4672
1298;1,46634
1299;1,46813
1300;1,46922
1301;1,46495
1302;1,47149
1303;1,4709
1304;1,47291
1305;1,47225
1306;1,47469
1307;1,47852
1308;1,47877
1309;1,48334
1310;1,48063
1311;1,48475
1312;1,49446
1313;1,49035
1314;1,49742
1315;1,49364
1316;1,49717
1317;1,49921
1318;1,50133
1319;1,50725
1320;1,50311
1321;1,50373
1322;1,50797
1323;1,51315
1324;1,5114
1325;1,50983
1326;1,51195
1327;1,51986
1328;1,51556
1329;1,51338
1330;1,51197
1331;1,52289
1332;1,5198
1333;1,51972
1334;1,51874
1335;1,52372
1336;1,5151
1337;1,51675
1338;1,51752
1339;1,52081
1340;1,51618
1341;1,52111
1342;1,51691
